Will train the discriminator...
Alpha: 5e-07
Beta: 0.02
Momentum: 0.9
Epochs: 100
Every: 10
Batch: 1
Inputs: assets/res/Arles
	assets/res/Paris
Seed Size: 100
Starting Epoch: 750
Epoch 750, gen loss = 0.6930691599845886, dis loss = 1.0066778659820557, 0:02:21.78
Epoch 751, gen loss = 0.6930680871009827, dis loss = 1.0066115856170654, 0:02:18.50
Epoch 752, gen loss = 0.6930620670318604, dis loss = 1.006496548652649, 0:02:15.11
Epoch 753, gen loss = 0.693108081817627, dis loss = 1.0064584016799927, 0:02:16.17
Epoch 754, gen loss = 0.6930616497993469, dis loss = 1.0065608024597168, 0:02:15.73
Epoch 755, gen loss = 0.6931342482566833, dis loss = 1.0064382553100586, 0:02:15.75
Epoch 756, gen loss = 0.6931312084197998, dis loss = 1.0064573287963867, 0:02:14.45
Epoch 757, gen loss = 0.6931384801864624, dis loss = 1.0064252614974976, 0:02:15.42
Epoch 758, gen loss = 0.6931411027908325, dis loss = 1.00641930103302, 0:02:17.45
Epoch 759, gen loss = 0.6931413412094116, dis loss = 1.0064170360565186, 0:02:14.65
Epoch 760, gen loss = 0.6931436657905579, dis loss = 1.006419062614441, 0:02:17.00
Epoch 761, gen loss = 0.6931430697441101, dis loss = 1.006417989730835, 0:02:15.82
Epoch 762, gen loss = 0.6931442022323608, dis loss = 1.0064138174057007, 0:02:17.54
Epoch 763, gen loss = 0.6931439638137817, dis loss = 1.0064151287078857, 0:02:14.08
Epoch 764, gen loss = 0.6931415796279907, dis loss = 1.0064212083816528, 0:02:13.07
Epoch 765, gen loss = 0.6931424140930176, dis loss = 1.006416916847229, 0:02:16.91
Epoch 766, gen loss = 0.6931235790252686, dis loss = 1.0064640045166016, 0:02:15.51
Epoch 767, gen loss = 0.6931392550468445, dis loss = 1.0064284801483154, 0:02:39.18
Epoch 768, gen loss = 0.6931414604187012, dis loss = 1.0064209699630737, 0:02:35.78
Epoch 769, gen loss = 0.6931426525115967, dis loss = 1.0064218044281006, 0:02:39.55
Epoch 770, gen loss = 0.6931441426277161, dis loss = 1.006414532661438, 0:02:35.96
Epoch 771, gen loss = 0.6931453943252563, dis loss = 1.0064125061035156, 0:02:39.36
Epoch 772, gen loss = 0.6931449174880981, dis loss = 1.0064131021499634, 0:02:37.43
Epoch 773, gen loss = 0.6931455135345459, dis loss = 1.006411075592041, 0:02:32.41
Epoch 774, gen loss = 0.693143904209137, dis loss = 1.00641667842865, 0:02:19.24
Epoch 775, gen loss = 0.693145751953125, dis loss = 1.0064104795455933, 0:02:20.82
Epoch 776, gen loss = 0.6931458115577698, dis loss = 1.0064104795455933, 0:02:20.20
Epoch 777, gen loss = 0.6931458115577698, dis loss = 1.006410002708435, 0:02:17.55
Epoch 778, gen loss = 0.693145751953125, dis loss = 1.0064103603363037, 0:02:23.56
Epoch 779, gen loss = 0.6931458115577698, dis loss = 1.0064094066619873, 0:02:18.99
Epoch 780, gen loss = 0.6931458711624146, dis loss = 1.0064095258712769, 0:02:22.35
Epoch 781, gen loss = 0.6931458115577698, dis loss = 1.006410002708435, 0:02:11.85
Epoch 782, gen loss = 0.6931458115577698, dis loss = 1.0064094066619873, 0:02:15.77
Epoch 783, gen loss = 0.6931458711624146, dis loss = 1.006409764289856, 0:02:12.70
Epoch 784, gen loss = 0.693145751953125, dis loss = 1.0064094066619873, 0:02:09.64
Epoch 785, gen loss = 0.6931458711624146, dis loss = 1.0064094066619873, 0:02:16.20
Epoch 786, gen loss = 0.6931458711624146, dis loss = 1.0064092874526978, 0:02:15.56
Epoch 787, gen loss = 0.6931458711624146, dis loss = 1.0064092874526978, 0:02:26.32
Epoch 788, gen loss = 0.6931459903717041, dis loss = 1.0064090490341187, 0:02:36.59
Epoch 789, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:43.00
Epoch 790, gen loss = 0.6931459903717041, dis loss = 1.006408929824829, 0:02:36.40
Epoch 791, gen loss = 0.6931458711624146, dis loss = 1.006408929824829, 0:02:39.85
Epoch 792, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:36.36
Epoch 793, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:33.03
Epoch 794, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:13.68
Epoch 795, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:16.36
Epoch 796, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:20.39
Epoch 797, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:16.28
Epoch 798, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:15.94
Epoch 799, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:12.66
Epoch 800, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:13.66
Epoch 801, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:11.92
Epoch 802, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:21.42
Epoch 803, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:20.74
Epoch 804, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:25.74
Epoch 805, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:21.60
Epoch 806, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:15.08
Epoch 807, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:17.07
Epoch 808, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:14.32
Epoch 809, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:13.82
Epoch 810, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:14.97
Epoch 811, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:15.13
Epoch 812, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:16.96
Epoch 813, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:14.43
Epoch 814, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:16.35
Epoch 815, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:16.21
Epoch 816, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:14.51
Epoch 817, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:17.57
Epoch 818, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:13.19
Epoch 819, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:14.93
Epoch 820, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:15.84
Epoch 821, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:15.94
Epoch 822, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:14.74
Epoch 823, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:19.94
Epoch 824, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:23.72
Epoch 825, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:21.11
Epoch 826, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:26.06
Epoch 827, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:20.03
Epoch 828, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:23.72
Epoch 829, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:25.05
Epoch 830, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:23.58
Epoch 831, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:25.51
Epoch 832, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:25.93
Epoch 833, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:26.59
Epoch 834, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:24.78
Epoch 835, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:29.06
Epoch 836, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:24.45
Epoch 837, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:25.88
Epoch 838, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:24.93
Epoch 839, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:27.30
Epoch 840, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:23.97
Epoch 841, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:26.84
Epoch 842, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:24.89
Epoch 843, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:24.97
Epoch 844, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:26.13
Epoch 845, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:25.03
Epoch 846, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:26.32
Epoch 847, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:26.01
Epoch 848, gen loss = 0.6931459903717041, dis loss = 1.0064088106155396, 0:02:26.03
